epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,26.6872,0.41209,0.2958,0.68225,0.90318,0,0.69287,0.67861,0.57636,0.15488,0.85979,0.8,0.83631,0.4497,3.13326,3.60704,4.99689,6.39145,0,0.00057664,0.00057664,0.00057664
12,27.7952,0.52679,0.41547,0.75947,0.93702,0,0.96783,0.8,0.885,0.77681,0.96783,0.8,0.885,0.66209,0.66746,5.31326,3.06334,1.25398,0,0.00062377,0.00062377,0.00062377
13,28.9037,0.44279,0.28087,0.71054,0.87975,0,1,0.9,0.92625,0.8192,1,0.9,0.92625,0.66388,0.57146,17.581,5.1048,1.00336,0,0.000669712,0.000669712,0.000669712
14,30.035,0.48268,0.32422,0.75341,0.89764,0,1,0.9,0.995,0.81619,1,0.9,0.895,0.61648,0.64724,23.0022,4.85115,1.28538,0,0.000714466,0.000714466,0.000714466
15,31.2131,0.44375,0.24019,0.73951,0.92946,0,0.58161,0.83564,0.89204,0.52713,0.58161,0.83564,0.89204,0.44092,0.94478,17.7922,2.8449,1.6115,0,0.000758032,0.000758032,0.000758032
16,32.3133,0.52252,0.33876,0.60843,0.9261,0,0.42444,0.6,0.43281,0.21601,0.42444,0.6,0.40382,0.20336,1.28988,14.3205,2.63751,1.84613,0,0.00080041,0.00080041,0.00080041
17,33.4133,0.49436,0.3682,0.57542,0.91588,0,0.55035,0.49063,0.4383,0.29563,0.56418,0.4,0.34197,0.30127,1.3092,24.9504,2.28095,1.7808,0,0.0008416,0.0008416,0.0008416
18,34.5037,0.4964,0.33361,0.65048,0.91725,0,0.68219,0.9,0.86804,0.69108,0.68219,0.9,0.85586,0.78684,0.67445,9.7492,1.83748,1.23611,0,0.000881602,0.000881602,0.000881602
19,35.6084,0.52215,0.30712,0.57398,0.9132,0,1,0.7,0.95192,0.78898,1,0.7,0.95192,0.91643,0.51261,0.95644,2.41355,0.99075,0,0.000920416,0.000920416,0.000920416
20,36.7047,0.45304,0.29255,0.50481,0.91368,0,0.9,0.9,0.90833,0.66623,0.9,0.9,0.90833,0.75997,0.5203,1.47413,4.51771,1.03021,0,0.000958042,0.000958042,0.000958042
21,37.83,0.48499,0.23667,0.50372,0.93826,0,0.88889,0.8,0.91833,0.88033,0.88889,0.8,0.91833,0.90167,0.39722,1.623,2.25404,0.92479,0,0.00099448,0.00099448,0.00099448
22,39.0186,0.48878,0.2351,0.50307,0.91664,0,0.018,0.9,0.02761,0.02318,0.018,0.9,0.02761,0.0244,0.63633,6.62709,82.4943,1.14627,0,0.00102973,0.00102973,0.00102973
23,40.1303,0.48164,0.29144,0.51819,0.90652,0,0.00855,1,0.00858,0.00299,0.00598,0.7,0.00419,0.00089,2.39716,44.7825,603.756,5.14928,0,0.00106379,0.00106379,0.00106379
24,41.2508,0.53396,0.30877,0.52837,0.93529,0,0.01994,1,0.02044,0.01356,0.01994,1,0.02044,0.01131,1.02587,6.49579,118.113,1.55982,0,0.00109667,0.00109667,0.00109667
25,42.3446,0.46025,0.26138,0.47256,0.91846,0,0.09468,1,0.14175,0.11793,0.09468,1,0.14175,0.13606,0.52283,1.23216,12.1244,1.05413,0,0.00112835,0.00112835,0.00112835
26,43.4505,0.44496,0.2266,0.45093,0.89062,0,0.02756,0.9,0.0452,0.03496,0.02756,0.9,0.0452,0.04395,0.76685,1.57577,53.4507,1.79277,0,0.00115885,0.00115885,0.00115885
27,44.5481,0.38102,0.24221,0.40282,0.8893,0,0.0101,0.3,0.01627,0.01122,0.0101,0.3,0.01627,0.01603,0.90267,0.80265,153.138,2.10435,0,0.00118816,0.00118816,0.00118816
28,45.6348,0.49676,0.35904,0.47362,0.91715,0,0.07463,0.5,0.11029,0.07897,0.07463,0.5,0.11029,0.10937,0.78292,0.31046,40.6451,1.28011,0,0.00121628,0.00121628,0.00121628
29,46.7775,0.51039,0.30179,0.55079,0.96222,0,0.07463,0.5,0.11029,0.07897,0.07463,0.5,0.11029,0.10937,0.78292,0.31046,40.6451,1.28011,0,0.00124322,0.00124322,0.00124322
30,47.9801,0.53012,0.41957,0.51481,0.92176,0,0.9,0.9,0.90833,0.75754,0.9,0.9,0.90833,0.87567,0.56048,0.3639,6.40339,1.08359,0,0.00126896,0.00126896,0.00126896
31,49.1163,0.48093,0.35472,0.4208,0.89398,0,0.90103,1,0.995,0.8674,0.90103,1,0.995,0.94012,0.45738,2.59434,1.88844,0.99281,0,0.00129352,0.00129352,0.00129352
32,50.2197,0.51537,0.4221,0.45631,0.9219,0,0.9464,1,0.995,0.78981,0.9464,1,0.995,0.70636,0.63991,29.8943,1.28227,1.13439,0,0.00131689,0.00131689,0.00131689
33,51.3009,0.57116,0.35821,0.49795,0.91103,0,0.9464,1,0.995,0.78981,0.9464,1,0.995,0.70636,0.63991,29.8943,1.28227,1.13439,0,0.00133907,0.00133907,0.00133907
34,52.3974,0.46931,0.30418,0.46833,0.93042,0,0.97774,1,0.995,0.81951,0.97774,1,0.995,0.7035,0.66399,25.1991,0.96226,1.1001,0,0.0013466,0.0013466,0.0013466
35,53.4796,0.4765,0.30259,0.44659,0.89998,0,1,1,0.995,0.8893,1,1,0.995,0.90089,0.43187,5.74249,1.99111,0.94372,0,0.0013268,0.0013268,0.0013268
36,54.5994,0.45368,0.25361,0.41431,0.87837,0,1,1,0.995,0.939,1,1,0.995,0.995,0.43115,0.18209,1.74979,0.98868,0,0.001307,0.001307,0.001307
37,55.7996,0.47104,0.29235,0.41935,0.90738,0,1,1,0.995,0.939,1,1,0.995,0.995,0.43115,0.18209,1.74979,0.98868,0,0.0012872,0.0012872,0.0012872
38,56.9309,0.43721,0.3772,0.39366,0.90673,0,1,1,0.995,0.91467,1,1,0.995,0.995,0.45056,0.17614,1.46527,0.96224,0,0.0012674,0.0012674,0.0012674
39,58.0221,0.44979,0.27499,0.38585,0.90577,0,0.95624,1,0.995,0.90435,0.95624,1,0.995,0.995,0.40706,0.1741,1.05637,0.91456,0,0.0012476,0.0012476,0.0012476
40,59.112,0.39779,0.2361,0.3745,0.8689,0,0.97837,1,0.995,0.93629,0.97837,1,0.995,0.995,0.40254,0.20003,0.7915,0.8775,0,0.0012278,0.0012278,0.0012278
41,60.182,0.42999,0.24086,0.37212,0.87611,0,0.97837,1,0.995,0.93629,0.97837,1,0.995,0.995,0.40254,0.20003,0.7915,0.8775,0,0.001208,0.001208,0.001208
42,61.2664,0.39581,0.26353,0.38516,0.87384,0,0.90269,1,0.995,0.92086,0.90269,1,0.995,0.965,0.34804,0.24674,0.70811,0.83214,0,0.0011882,0.0011882,0.0011882
43,62.354,0.38958,0.22256,0.34957,0.87367,0,0.90543,1,0.995,0.90868,0.90543,1,0.995,0.99045,0.37506,0.17796,0.63947,0.83586,0,0.0011684,0.0011684,0.0011684
44,63.5138,0.36344,0.19045,0.34632,0.8585,0,0.98744,1,0.995,0.92025,0.98744,1,0.995,0.995,0.41816,0.17738,0.5714,0.88976,0,0.0011486,0.0011486,0.0011486
45,64.614,0.37603,0.21931,0.35362,0.87631,0,0.98744,1,0.995,0.92025,0.98744,1,0.995,0.995,0.41816,0.17738,0.5714,0.88976,0,0.0011288,0.0011288,0.0011288
46,65.7368,0.42158,0.27782,0.35805,0.87594,0,0.99491,1,0.995,0.978,0.99491,1,0.995,0.995,0.33855,0.1572,0.38665,0.84721,0,0.001109,0.001109,0.001109
47,66.8283,0.37967,0.25397,0.3566,0.91772,0,0.99404,1,0.995,0.995,0.99404,1,0.995,0.995,0.28583,0.1686,0.31471,0.82448,0,0.0010892,0.0010892,0.0010892
48,67.9928,0.39424,0.23364,0.36873,0.87541,0,0.82117,0.91969,0.96833,0.76221,0.82117,0.91969,0.96833,0.93817,0.67124,0.18184,0.71498,1.11134,0,0.0010694,0.0010694,0.0010694
49,69.07,0.43013,0.26422,0.39678,0.90344,0,0.82117,0.91969,0.96833,0.76221,0.82117,0.91969,0.96833,0.93817,0.67124,0.18184,0.71498,1.11134,0,0.0010496,0.0010496,0.0010496
50,70.1638,0.40567,0.23966,0.35907,0.8865,0,0.97762,0.5,0.52109,0.40675,0.97762,0.5,0.54232,0.52235,1.63675,0.35328,1.44964,1.786,0,0.0010298,0.0010298,0.0010298
51,71.2839,0.37026,0.21234,0.32247,0.84735,0,0.38123,0.2,0.18286,0.10513,0.38123,0.2,0.18286,0.1573,3.34801,1.37572,3.15176,3.19123,0,0.00101,0.00101,0.00101
52,72.4342,0.35168,0.19731,0.35819,0.88382,0,0.2015,0.1,0.0475,0.00475,0.2015,0.1,0.0475,0.01425,5.13283,3.86738,4.26055,4.6187,0,0.0009902,0.0009902,0.0009902
53,73.5466,0.37376,0.20373,0.32909,0.92487,0,0.2015,0.1,0.0475,0.00475,0.2015,0.1,0.0475,0.01425,5.13283,3.86738,4.26055,4.6187,0,0.0009704,0.0009704,0.0009704
54,74.6167,0.34369,0.28725,0.33461,0.89926,0,0.00588,0.1,0.00237,0.00047,0.00588,0.1,0.00237,0.00071,5.23048,5.18379,4.38342,4.68377,0,0.0009506,0.0009506,0.0009506
55,75.6969,0.32269,0.21043,0.32502,0.87033,0,0,0,0,0,0,0,0,0,5.12671,7.09043,4.38028,5.06703,0,0.0009308,0.0009308,0.0009308
56,76.7844,0.42618,0.22773,0.36792,0.89503,0,0,0,0,0,0,0,0,0,5.07291,7.93598,4.28519,5.19741,0,0.000911,0.000911,0.000911
57,77.8748,0.34411,0.19545,0.32702,0.87413,0,0,0,0,0,0,0,0,0,5.07291,7.93598,4.28519,5.19741,0,0.0008912,0.0008912,0.0008912
58,78.9818,0.31362,0.19794,0.3068,0.88145,0,0,0,0,0,0,0,0,0,5.26467,8.29388,4.34263,5.70311,0,0.0008714,0.0008714,0.0008714
59,80.1437,0.3846,0.24522,0.3518,0.88615,0,0,0,0,0,0.00478,0.1,0.00052,5e-05,5.14408,6.53459,4.25849,5.09144,0,0.0008516,0.0008516,0.0008516
60,81.2523,0.30441,0.2018,0.29857,0.84236,0,0,0,0,0,0,0,0,0,5.14718,7.7699,4.28016,5.55529,0,0.0008318,0.0008318,0.0008318
61,82.3521,0.31241,0.20468,0.30561,0.87212,0,0,0,0,0,0,0,0,0,5.14718,7.7699,4.28016,5.55529,0,0.000812,0.000812,0.000812
62,83.468,0.35371,0.23952,0.31014,0.87024,0,0,0,0,0,0,0,0,0,5.03891,7.20786,4.23511,5.47995,0,0.0007922,0.0007922,0.0007922
63,84.5474,0.41057,0.31168,0.35165,0.88336,0,0,0,0,0,0,0,0,0,4.75964,4.28501,4.42733,4.51946,0,0.0007724,0.0007724,0.0007724
64,85.64,0.40328,0.28088,0.34064,0.87977,0,0,0,0,0,0,0,0,0,4.72012,3.95361,4.07085,4.22392,0,0.0007526,0.0007526,0.0007526
65,86.7067,0.32301,0.25509,0.29084,0.85598,0,0,0,0,0,0,0,0,0,4.72012,3.95361,4.07085,4.22392,0,0.0007328,0.0007328,0.0007328
66,87.8599,0.34067,0.24498,0.28131,0.87488,0,0.0021,0.1,0.00093,0.00037,0.0021,0.1,0.00093,0.0005,4.26668,2.84626,3.84631,3.53406,0,0.000713,0.000713,0.000713
67,89.0237,0.34902,0.26615,0.30255,0.85212,0,0.29085,0.24902,0.20099,0.14475,0.29085,0.24902,0.20099,0.15946,1.41151,0.33081,2.58506,1.27613,0,0.0006932,0.0006932,0.0006932
68,90.1765,0.37803,0.29255,0.3236,0.86409,0,1,0.99863,0.995,0.995,1,0.99863,0.995,0.995,0.21479,0.15349,0.33734,0.79485,0,0.0006734,0.0006734,0.0006734
69,91.2852,0.34716,0.2379,0.2996,0.86365,0,1,0.99863,0.995,0.995,1,0.99863,0.995,0.995,0.21479,0.15349,0.33734,0.79485,0,0.0006536,0.0006536,0.0006536
70,92.4068,0.30414,0.22828,0.28509,0.85103,0,0.97917,1,0.995,0.995,0.97917,1,0.995,0.995,0.18741,0.14732,0.26365,0.77107,0,0.0006338,0.0006338,0.0006338
71,93.5464,0.3167,0.22678,0.27842,0.85941,0,0.97163,1,0.995,0.995,0.97163,1,0.995,0.995,0.17968,0.14814,0.28121,0.76607,0,0.000614,0.000614,0.000614
72,94.6849,0.30316,0.20061,0.27061,0.8692,0,0.98343,1,0.995,0.995,0.98343,1,0.995,0.995,0.1698,0.14654,0.24666,0.76713,0,0.0005942,0.0005942,0.0005942
73,95.8295,0.33912,0.24822,0.29513,0.86443,0,0.98343,1,0.995,0.995,0.98343,1,0.995,0.995,0.1698,0.14654,0.24666,0.76713,0,0.0005744,0.0005744,0.0005744
74,97.1431,0.30328,0.22211,0.28508,0.8528,0,0.98974,1,0.995,0.995,0.98974,1,0.995,0.995,0.20451,0.1475,0.23906,0.78205,0,0.0005546,0.0005546,0.0005546
75,98.3013,0.30482,0.24782,0.27413,0.83719,0,0.9924,1,0.995,0.995,0.9924,1,0.995,0.995,0.2079,0.14271,0.22169,0.78391,0,0.0005348,0.0005348,0.0005348
76,99.4267,0.31792,0.2456,0.27796,0.87387,0,0.99355,1,0.995,0.995,0.99355,1,0.995,0.995,0.17254,0.13851,0.19722,0.77258,0,0.000515,0.000515,0.000515
77,100.536,0.27837,0.21653,0.25471,0.85315,0,0.99355,1,0.995,0.995,0.99355,1,0.995,0.995,0.17254,0.13851,0.19722,0.77258,0,0.0004952,0.0004952,0.0004952
78,101.661,0.29764,0.17948,0.28724,0.87835,0,0.99407,1,0.995,0.995,0.99407,1,0.995,0.995,0.16542,0.13898,0.18188,0.76787,0,0.0004754,0.0004754,0.0004754
79,102.802,0.2845,0.19315,0.26393,0.85033,0,0.99451,1,0.995,0.995,0.99451,1,0.995,0.995,0.16701,0.14084,0.19045,0.76382,0,0.0004556,0.0004556,0.0004556
80,103.971,0.2668,0.2495,0.25314,0.82771,0,0.99483,1,0.995,0.995,0.99483,1,0.995,0.995,0.18095,0.13959,0.18241,0.76797,0,0.0004358,0.0004358,0.0004358
81,105.205,0.27702,0.20753,0.25724,0.85859,0,0.99483,1,0.995,0.995,0.99483,1,0.995,0.995,0.18095,0.13959,0.18241,0.76797,0,0.000416,0.000416,0.000416
82,106.341,0.30343,0.20203,0.27367,0.85164,0,0.99495,1,0.995,0.995,0.99495,1,0.995,0.995,0.1812,0.13336,0.19353,0.76529,0,0.0003962,0.0003962,0.0003962
83,107.499,0.28824,0.22349,0.26604,0.87249,0,0.99498,1,0.995,0.995,0.99498,1,0.995,0.995,0.1662,0.13237,0.17903,0.75775,0,0.0003764,0.0003764,0.0003764
84,108.679,0.29859,0.27447,0.26253,0.834,0,0.99488,1,0.995,0.995,0.99488,1,0.995,0.995,0.15716,0.13476,0.18093,0.75544,0,0.0003566,0.0003566,0.0003566
85,109.778,0.27723,0.21266,0.26522,0.87707,0,0.99488,1,0.995,0.995,0.99488,1,0.995,0.995,0.15716,0.13476,0.18093,0.75544,0,0.0003368,0.0003368,0.0003368
86,110.908,0.26895,0.24692,0.23378,0.85382,0,0.9948,1,0.995,0.995,0.9948,1,0.995,0.995,0.14663,0.13851,0.16003,0.7532,0,0.000317,0.000317,0.000317
87,112.053,0.25447,0.19784,0.23508,0.88503,0,0.99456,1,0.995,0.995,0.99456,1,0.995,0.995,0.14207,0.14105,0.14973,0.75251,0,0.0002972,0.0002972,0.0002972
88,113.299,0.29033,0.19656,0.25217,0.82254,0,0.99413,1,0.995,0.995,0.99413,1,0.995,0.995,0.15075,0.14426,0.15387,0.75369,0,0.0002774,0.0002774,0.0002774
89,114.441,0.26576,0.22842,0.24276,0.8391,0,0.99413,1,0.995,0.995,0.99413,1,0.995,0.995,0.15075,0.14426,0.15387,0.75369,0,0.0002576,0.0002576,0.0002576
90,115.602,0.27819,0.21647,0.25053,0.83914,0,0.99409,1,0.995,0.995,0.99409,1,0.995,0.995,0.15449,0.14272,0.17127,0.75579,0,0.0002378,0.0002378,0.0002378
91,117.352,0.19581,0.15303,0.22604,0.81736,0,0.99385,1,0.995,0.995,0.99385,1,0.995,0.995,0.14998,0.1412,0.15106,0.75579,0,0.000218,0.000218,0.000218
92,118.528,0.19058,0.15155,0.21071,0.80233,0,0.99387,1,0.995,0.995,0.99387,1,0.995,0.995,0.14752,0.13889,0.14383,0.75588,0,0.0001982,0.0001982,0.0001982
93,119.658,0.16831,0.15207,0.20253,0.78938,0,0.99387,1,0.995,0.995,0.99387,1,0.995,0.995,0.14752,0.13889,0.14383,0.75588,0,0.0001784,0.0001784,0.0001784
94,120.879,0.16159,0.15926,0.17927,0.775,0,0.99387,1,0.995,0.995,0.99387,1,0.995,0.995,0.15301,0.13643,0.14489,0.75842,0,0.0001586,0.0001586,0.0001586
95,122.1,0.1699,0.14673,0.18686,0.78302,0,0.99374,1,0.995,0.995,0.99374,1,0.995,0.995,0.15862,0.13428,0.15755,0.75995,0,0.0001388,0.0001388,0.0001388
96,123.274,0.16248,0.14994,0.18671,0.78975,0,0.99389,1,0.995,0.995,0.99389,1,0.995,0.995,0.16546,0.13342,0.16245,0.76108,0,0.000119,0.000119,0.000119
97,124.394,0.15689,0.15048,0.18372,0.78808,0,0.99389,1,0.995,0.995,0.99389,1,0.995,0.995,0.16546,0.13342,0.16245,0.76108,0,9.92e-05,9.92e-05,9.92e-05
98,125.533,0.18018,0.15056,0.21588,0.83112,0,0.9941,1,0.995,0.995,0.9941,1,0.995,0.995,0.16402,0.13286,0.16029,0.76073,0,7.94e-05,7.94e-05,7.94e-05
99,126.657,0.17657,0.14155,0.19831,0.8221,0,0.99413,1,0.995,0.995,0.99413,1,0.995,0.995,0.15708,0.1329,0.15472,0.759,0,5.96e-05,5.96e-05,5.96e-05
100,127.814,0.15459,0.15462,0.21109,0.79069,0,0.99423,1,0.995,0.995,0.99423,1,0.995,0.995,0.14755,0.13306,0.15687,0.75778,0,3.98e-05,3.98e-05,3.98e-05
